county,precinct,office,district,party,candidate,votes
Bergen,Emerson 6 - Election Day,U.S House,5,Republican,Scott Garnett,181
Bergen,Emerson Mail-In Ballot - Mail-In Ba,U.S House,5,Republican,Scott Garnett,149
Bergen,Emerson Provisional - Provisional,U.S House,5,Republican,Scott Garnett,7
Bergen,Fair Lawn 1 - Election Day,U.S House,5,Republican,Scott Garnett,222
Bergen,Fair Lawn 2 - Election Day,U.S House,5,Republican,Scott Garnett,365
Bergen,Fair Lawn 3 - Election Day,U.S House,5,Republican,Scott Garnett,247
Bergen,Fair Lawn 4 - Election Day,U.S House,5,Republican,Scott Garnett,243
Bergen,Fair Lawn 5 - Election Day,U.S House,5,Republican,Scott Garnett,176
Bergen,Fair Lawn 6 - Election Day,U.S House,5,Republican,Scott Garnett,257
Bergen,Fair Lawn 7 - Election Day,U.S House,5,Republican,Scott Garnett,190
Bergen,Fair Lawn 8 - Election Day,U.S House,5,Republican,Scott Garnett,199
Bergen,Fair Lawn 9 - Election Day,U.S House,5,Republican,Scott Garnett,233
Bergen,Fair Lawn 10 - Election Day,U.S House,5,Republican,Scott Garnett,248
Bergen,Fair Lawn 11 - Election Day,U.S House,5,Republican,Scott Garnett,218
Bergen,Fair Lawn 12 - Election Day,U.S House,5,Republican,Scott Garnett,188
Bergen,Fair Lawn 13 - Election Day,U.S House,5,Republican,Scott Garnett,249
Bergen,Fair Lawn 14 - Election Day,U.S House,5,Republican,Scott Garnett,201
Bergen,Fair Lawn 15 - Election Day,U.S House,5,Republican,Scott Garnett,288
Bergen,Fair Lawn 16 - Election Day,U.S House,5,Republican,Scott Garnett,250
Bergen,Fair Lawn 17 - Election Day,U.S House,5,Republican,Scott Garnett,289
Bergen,Fair Lawn 18 - Election Day,U.S House,5,Republican,Scott Garnett,205
Bergen,Fair Lawn 19 - Election Day,U.S House,5,Republican,Scott Garnett,225
Bergen,Fair Lawn 20 - Election Day,U.S House,5,Republican,Scott Garnett,219
Bergen,Fair Lawn 21 - Election Day,U.S House,5,Republican,Scott Garnett,280
Bergen,Fair Lawn 22 - Election Day,U.S House,5,Republican,Scott Garnett,213
Bergen,Fair Lawn 23 - Election Day,U.S House,5,Republican,Scott Garnett,225
Bergen,Fair Lawn Mail-In Ballot - Mail-In B,U.S House,5,Republican,Scott Garnett,340
Bergen,Fair Lawn Provisional - Provisiona,U.S House,5,Republican,Scott Garnett,48
Bergen,Franklin Lakes 1 - Election Day,U.S House,5,Republican,Scott Garnett,412
Bergen,Franklin Lakes 2 - Election Day,U.S House,5,Republican,Scott Garnett,411
Bergen,Franklin Lakes 3 - Election Day,U.S House,5,Republican,Scott Garnett,419
Bergen,Franklin Lakes 4 - Election Day,U.S House,5,Republican,Scott Garnett,834
Bergen,Franklin Lakes 5 - Election Day,U.S House,5,Republican,Scott Garnett,618
Bergen,Franklin Lakes 6 - Election Day,U.S House,5,Republican,Scott Garnett,518
Bergen,Franklin Lakes Mail-In Ballot - Mai,U.S House,5,Republican,Scott Garnett,339
Bergen,Franklin Lakes Provisional - Provis,U.S House,5,Republican,Scott Garnett,21
Bergen,Glen Rock 1 - Election Day,U.S House,5,Republican,Scott Garnett,257
Bergen,Glen Rock 2 - Election Day,U.S House,5,Republican,Scott Garnett,263
Bergen,Glen Rock 3 - Election Day,U.S House,5,Republican,Scott Garnett,317
Bergen,Glen Rock 4 - Election Day,U.S House,5,Republican,Scott Garnett,260
Bergen,Glen Rock 5 - Election Day,U.S House,5,Republican,Scott Garnett,306
Bergen,Glen Rock 6 - Election Day,U.S House,5,Republican,Scott Garnett,209
Bergen,Glen Rock 7 - Election Day,U.S House,5,Republican,Scott Garnett,282
Bergen,Glen Rock 8 - Election Day,U.S House,5,Republican,Scott Garnett,214
Bergen,Glen Rock Mail-In Ballot - Mail-In B,U.S House,5,Republican,Scott Garnett,226
Bergen,Glen Rock Provisional - Provisiona,U.S House,5,Republican,Scott Garnett,19
Bergen,Hackensack W1 D1 - Election Day,U.S House,5,Republican,Scott Garnett,101
Bergen,Hackensack W1 D2 - Election Day,U.S House,5,Republican,Scott Garnett,85
Bergen,Hackensack W1 D3 - Election Day,U.S House,5,Republican,Scott Garnett,87
Bergen,Hackensack W1 D4 - Election Day,U.S House,5,Republican,Scott Garnett,41
Bergen,Hackensack W2 D1 - Election Day,U.S House,5,Republican,Scott Garnett,34
Bergen,Hackensack W2 D2 - Election Day,U.S House,5,Republican,Scott Garnett,102
Bergen,Hackensack W2 D3 - Election Day,U.S House,5,Republican,Scott Garnett,93
Bergen,Hackensack W2 D4 - Election Day,U.S House,5,Republican,Scott Garnett,95
Bergen,Hackensack W2 D5 - Election Day,U.S House,5,Republican,Scott Garnett,68
Bergen,Hackensack W3 D1 - Election Day,U.S House,5,Republican,Scott Garnett,25
Bergen,Hackensack W3 D2 - Election Day,U.S House,5,Republican,Scott Garnett,84
Bergen,Hackensack W3 D3 - Election Day,U.S House,5,Republican,Scott Garnett,17
Bergen,Hackensack W3 D4 - Election Day,U.S House,5,Republican,Scott Garnett,81
Bergen,Hackensack W3 D5 - Election Day,U.S House,5,Republican,Scott Garnett,63
Bergen,Hackensack W4 D1 - Election Day,U.S House,5,Republican,Scott Garnett,118
Bergen,Hackensack W4 D2 - Election Day,U.S House,5,Republican,Scott Garnett,189
Bergen,Hackensack W4 D3 - Election Day,U.S House,5,Republican,Scott Garnett,193
Bergen,Hackensack W4 D4 - Election Day,U.S House,5,Republican,Scott Garnett,128
Bergen,Hackensack W4 D5 - Election Day,U.S House,5,Republican,Scott Garnett,84
Bergen,Hackensack W5 D1 - Election Day,U.S House,5,Republican,Scott Garnett,102
Bergen,Hackensack W5 D2 - Election Day,U.S House,5,Republican,Scott Garnett,105
Bergen,Hackensack W5 D3 - Election Day,U.S House,5,Republican,Scott Garnett,170
Bergen,Hackensack W5 D4 - Election Day,U.S House,5,Republican,Scott Garnett,116
Bergen,Hackensack W5 D5 - Election Day,U.S House,5,Republican,Scott Garnett,105
Bergen,Hackensack W5 D6 - Election Day,U.S House,5,Republican,Scott Garnett,121
Bergen,Hackensack Mail-In Ballot - Mail-In,U.S House,5,Republican,Scott Garnett,243
Bergen,Hackensack Provisional - Provisio,U.S House,5,Republican,Scott Garnett,42
Bergen,Harrington Park 1 - Election Day,U.S House,5,Republican,Scott Garnett,299
Bergen,Harrington Park 2 - Election Day,U.S House,5,Republican,Scott Garnett,323
Bergen,Harrington Park 3 - Election Day,U.S House,5,Republican,Scott Garnett,353
Bergen,Harrington Park Mail-In Ballot - Ma,U.S House,5,Republican,Scott Garnett,76
Bergen,Harrington Park Provisional - Prov,U.S House,5,Republican,Scott Garnett,9
Bergen,Haworth 1 - Election Day,U.S House,5,Republican,Scott Garnett,308
Bergen,Haworth 2 - Election Day,U.S House,5,Republican,Scott Garnett,296
Bergen,Haworth Mail-In Ballot - Mail-In Ba,U.S House,5,Republican,Scott Garnett,61
Bergen,Haworth Provisional - Provisional,U.S House,5,Republican,Scott Garnett,8
Bergen,Hillsdale 1 - Election Day,U.S House,5,Republican,Scott Garnett,341
Bergen,Hillsdale 2 - Election Day,U.S House,5,Republican,Scott Garnett,234
Bergen,Hillsdale 3 - Election Day,U.S House,5,Republican,Scott Garnett,400
Bergen,Hillsdale 4 - Election Day,U.S House,5,Republican,Scott Garnett,422
Bergen,Hillsdale 5 - Election Day,U.S House,5,Republican,Scott Garnett,477
Bergen,Hillsdale 6 - Election Day,U.S House,5,Republican,Scott Garnett,456
Bergen,Hillsdale Mail-In Ballot - Mail-In Ba,U.S House,5,Republican,Scott Garnett,165
Bergen,Hillsdale Provisional - Provisional,U.S House,5,Republican,Scott Garnett,16
Bergen,Ho-Ho-Kus 1 - Election Day,U.S House,5,Republican,Scott Garnett,365
Bergen,Ho-Ho-Kus 2 - Election Day,U.S House,5,Republican,Scott Garnett,406
Bergen,Ho-Ho-Kus 3 - Election Day,U.S House,5,Republican,Scott Garnett,333
Bergen,Ho-Ho-Kus Mail-In Ballot - Mail-In,U.S House,5,Republican,Scott Garnett,95
Bergen,Ho-Ho-Kus Provisional - Provision,U.S House,5,Republican,Scott Garnett,11
Bergen,Lodi 1 - Election Day,U.S House,5,Republican,Scott Garnett,218
Bergen,Lodi 2 - Election Day,U.S House,5,Republican,Scott Garnett,180
Bergen,Lodi 3 - Election Day,U.S House,5,Republican,Scott Garnett,130
Bergen,Lodi 4 - Election Day,U.S House,5,Republican,Scott Garnett,77
Bergen,Lodi 5 - Election Day,U.S House,5,Republican,Scott Garnett,183
Bergen,Lodi 6 - Election Day,U.S House,5,Republican,Scott Garnett,161
Bergen,Lodi 7 - Election Day,U.S House,5,Republican,Scott Garnett,115
Bergen,Lodi 8 - Election Day,U.S House,5,Republican,Scott Garnett,217
Bergen,Lodi 9 - Election Day,U.S House,5,Republican,Scott Garnett,160
Bergen,Lodi 10 - Election Day,U.S House,5,Republican,Scott Garnett,172
Bergen,Lodi 11 - Election Day,U.S House,5,Republican,Scott Garnett,209
Bergen,Lodi 12 - Election Day,U.S House,5,Republican,Scott Garnett,207
Bergen,Lodi Mail-In Ballot - Mail-In Ballot,U.S House,5,Republican,Scott Garnett,151
Bergen,Lodi Provisional - Provisional,U.S House,5,Republican,Scott Garnett,30
Bergen,Mahwah 1 - Election Day,U.S House,5,Republican,Scott Garnett,505
Bergen,Mahwah 2 - Election Day,U.S House,5,Republican,Scott Garnett,408
Bergen,Mahwah 3 - Election Day,U.S House,5,Republican,Scott Garnett,377
Bergen,Mahwah 4 - Election Day,U.S House,5,Republican,Scott Garnett,337
Bergen,Mahwah 5 - Election Day,U.S House,5,Republican,Scott Garnett,403
Bergen,Mahwah 6 - Election Day,U.S House,5,Republican,Scott Garnett,422
Bergen,Mahwah 7 - Election Day,U.S House,5,Republican,Scott Garnett,582
Bergen,Mahwah 8 - Election Day,U.S House,5,Republican,Scott Garnett,546
Bergen,Mahwah 9 - Election Day,U.S House,5,Republican,Scott Garnett,129
Bergen,Mahwah 10 - Election Day,U.S House,5,Republican,Scott Garnett,407
Bergen,Mahwah 11 - Election Day,U.S House,5,Republican,Scott Garnett,531
Bergen,Mahwah 12 - Election Day,U.S House,5,Republican,Scott Garnett,228
Bergen,Mahwah 13 - Election Day,U.S House,5,Republican,Scott Garnett,302
Bergen,Mahwah 14 - Election Day,U.S House,5,Republican,Scott Garnett,295
Bergen,Mahwah Mail-In Ballot - Mail-In Ba,U.S House,5,Republican,Scott Garnett,419
Bergen,Mahwah Provisional - Provisional,U.S House,5,Republican,Scott Garnett,40
Bergen,Maywood 1 - Election Day,U.S House,5,Republican,Scott Garnett,187
Bergen,Maywood 2 - Election Day,U.S House,5,Republican,Scott Garnett,239
Bergen,Maywood 3 - Election Day,U.S House,5,Republican,Scott Garnett,224
Bergen,Maywood 4 - Election Day,U.S House,5,Republican,Scott Garnett,227
Bergen,Maywood 5 - Election Day,U.S House,5,Republican,Scott Garnett,218
Bergen,Maywood 6 - Election Day,U.S House,5,Republican,Scott Garnett,225
Bergen,Maywood 7 - Election Day,U.S House,5,Republican,Scott Garnett,140
Bergen,Maywood Mail-In Ballot - Mail-In B,U.S House,5,Republican,Scott Garnett,98
Bergen,Maywood Provisional - Provisiona,U.S House,5,Republican,Scott Garnett,8
Bergen,Midland Park 1 - Election Day,U.S House,5,Republican,Scott Garnett,424
Bergen,Midland Park 2 - Election Day,U.S House,5,Republican,Scott Garnett,277
Bergen,Midland Park 3 - Election Day,U.S House,5,Republican,Scott Garnett,390
Bergen,Midland Park 4 - Election Day,U.S House,5,Republican,Scott Garnett,314
Bergen,Midland Park 5 - Election Day,U.S House,5,Republican,Scott Garnett,419
Bergen,Midland Park Mail-In Ballot - Mail-,U.S House,5,Republican,Scott Garnett,121
Bergen,Midland Park Provisional - Provisio,U.S House,5,Republican,Scott Garnett,16
Bergen,Montvale 1 - Election Day,U.S House,5,Republican,Scott Garnett,246
Bergen,Montvale 2 - Election Day,U.S House,5,Republican,Scott Garnett,376
Bergen,Montvale 3 - Election Day,U.S House,5,Republican,Scott Garnett,640
Bergen,Montvale 4 - Election Day,U.S House,5,Republican,Scott Garnett,608
Bergen,Montvale Mail-In Ballot - Mail-In Ba,U.S House,5,Republican,Scott Garnett,175
Bergen,Montvale Provisional - Provisional,U.S House,5,Republican,Scott Garnett,11
Bergen,New Milford 1 - Election Day,U.S House,5,Republican,Scott Garnett,352
Bergen,New Milford 2 - Election Day,U.S House,5,Republican,Scott Garnett,328
Bergen,New Milford 3 - Election Day,U.S House,5,Republican,Scott Garnett,382
Bergen,New Milford 4 - Election Day,U.S House,5,Republican,Scott Garnett,443
Bergen,New Milford 5 - Election Day,U.S House,5,Republican,Scott Garnett,288
Bergen,New Milford 6 - Election Day,U.S House,5,Republican,Scott Garnett,212
Bergen,New Milford 7 - Election Day,U.S House,5,Republican,Scott Garnett,143
Bergen,New Milford 8 - Election Day,U.S House,5,Republican,Scott Garnett,383
Bergen,New Milford 9 - Election Day,U.S House,5,Republican,Scott Garnett,269
Bergen,New Milford Mail-In Ballot - Mail-In,U.S House,5,Republican,Scott Garnett,141
Bergen,New Milford Provisional - Provision,U.S House,5,Republican,Scott Garnett,23
Bergen,Northvale 1 - Election Day,U.S House,5,Republican,Scott Garnett,288
Bergen,Northvale 2 - Election Day,U.S House,5,Republican,Scott Garnett,222
Bergen,Northvale 3 - Election Day,U.S House,5,Republican,Scott Garnett,292
Bergen,Northvale Mail-In Ballot - Mail-In B,U.S House,5,Republican,Scott Garnett,47
Bergen,Northvale Provisional - Provisiona,U.S House,5,Republican,Scott Garnett,5
Bergen,Norwood 1 - Election Day,U.S House,5,Republican,Scott Garnett,502
Bergen,Norwood 2 - Election Day,U.S House,5,Republican,Scott Garnett,556
Bergen,Norwood Mail-In Ballot - Mail-In Ba,U.S House,5,Republican,Scott Garnett,78
Bergen,Norwood Provisional - Provisional,U.S House,5,Republican,Scott Garnett,2
Bergen,Oakland 1 - Election Day,U.S House,5,Republican,Scott Garnett,317
Bergen,Oakland 2 - Election Day,U.S House,5,Republican,Scott Garnett,326
Bergen,Oakland 3 - Election Day,U.S House,5,Republican,Scott Garnett,241
Bergen,Oakland 4 - Election Day,U.S House,5,Republican,Scott Garnett,345
Bergen,Oakland 5 - Election Day,U.S House,5,Republican,Scott Garnett,341
Bergen,Oakland 6 - Election Day,U.S House,5,Republican,Scott Garnett,439
Bergen,Oakland 7 - Election Day,U.S House,5,Republican,Scott Garnett,470
Bergen,Oakland 8 - Election Day,U.S House,5,Republican,Scott Garnett,567
Bergen,Oakland Mail-In Ballot - Mail-In Ba,U.S House,5,Republican,Scott Garnett,206
Bergen,Oakland Provisional - Provisional,U.S House,5,Republican,Scott Garnett,11
Bergen,Old Tappan 1 - Election Day,U.S House,5,Republican,Scott Garnett,419
Bergen,Old Tappan 2 - Election Day,U.S House,5,Republican,Scott Garnett,451
Bergen,Old Tappan 3 - Election Day,U.S House,5,Republican,Scott Garnett,495
Bergen,Old Tappan Mail-In Ballot - Mail-In,U.S House,5,Republican,Scott Garnett,141
Bergen,Old Tappan Provisional - Provision,U.S House,5,Republican,Scott Garnett,8
Bergen,Oradell 1 - Election Day,U.S House,5,Republican,Scott Garnett,316
Bergen,Oradell 2 - Election Day,U.S House,5,Republican,Scott Garnett,259
Bergen,Oradell 3 - Election Day,U.S House,5,Republican,Scott Garnett,273
Bergen,Oradell 4 - Election Day,U.S House,5,Republican,Scott Garnett,262
Bergen,Oradell 5 - Election Day,U.S House,5,Republican,Scott Garnett,358
Bergen,Oradell 6 - Election Day,U.S House,5,Republican,Scott Garnett,366
Bergen,Oradell Mail-In Ballot - Mail-In Ball,U.S House,5,Republican,Scott Garnett,181
Bergen,Oradell Provisional - Provisional,U.S House,5,Republican,Scott Garnett,13
Bergen,Paramus 1 - Election Day,U.S House,5,Republican,Scott Garnett,306
Bergen,Paramus 2 - Election Day,U.S House,5,Republican,Scott Garnett,275
Bergen,Paramus 3 - Election Day,U.S House,5,Republican,Scott Garnett,299
Bergen,Paramus 4 - Election Day,U.S House,5,Republican,Scott Garnett,219
Bergen,Paramus 5 - Election Day,U.S House,5,Republican,Scott Garnett,201
Bergen,Paramus 6 - Election Day,U.S House,5,Republican,Scott Garnett,251
Bergen,Paramus 7 - Election Day,U.S House,5,Republican,Scott Garnett,284
Bergen,Paramus 8 - Election Day,U.S House,5,Republican,Scott Garnett,240
Bergen,Paramus 9 - Election Day,U.S House,5,Republican,Scott Garnett,232
Bergen,Paramus 10 - Election Day,U.S House,5,Republican,Scott Garnett,201
Bergen,Paramus 11 - Election Day,U.S House,5,Republican,Scott Garnett,190
Bergen,Paramus 12 - Election Day,U.S House,5,Republican,Scott Garnett,382
Bergen,Paramus 13 - Election Day,U.S House,5,Republican,Scott Garnett,174
Bergen,Paramus 14 - Election Day,U.S House,5,Republican,Scott Garnett,298
Bergen,Paramus 15 - Election Day,U.S House,5,Republican,Scott Garnett,346
Bergen,Paramus 16 - Election Day,U.S House,5,Republican,Scott Garnett,218
Bergen,Paramus 17 - Election Day,U.S House,5,Republican,Scott Garnett,233
Bergen,Paramus 18 - Election Day,U.S House,5,Republican,Scott Garnett,140
Bergen,Paramus 19 - Election Day,U.S House,5,Republican,Scott Garnett,201
Bergen,Paramus 20 - Election Day,U.S House,5,Republican,Scott Garnett,232
Bergen,Paramus Mail-In Ballot - Mail-In Ba,U.S House,5,Republican,Scott Garnett,446
Bergen,Paramus Provisional - Provisional,U.S House,5,Republican,Scott Garnett,24
Bergen,Park Ridge 1 - Election Day,U.S House,5,Republican,Scott Garnett,443
Bergen,Park Ridge 2 - Election Day,U.S House,5,Republican,Scott Garnett,324
Bergen,Park Ridge 3 - Election Day,U.S House,5,Republican,Scott Garnett,360
Bergen,Park Ridge 4 - Election Day,U.S House,5,Republican,Scott Garnett,320
Bergen,Park Ridge 5 - Election Day,U.S House,5,Republican,Scott Garnett,366
Bergen,Park Ridge 6 - Election Day,U.S House,5,Republican,Scott Garnett,372
Bergen,Park Ridge Mail-In Ballot - Mail-In,U.S House,5,Republican,Scott Garnett,159
Bergen,Park Ridge Provisional - Provision,U.S House,5,Republican,Scott Garnett,11
Bergen,Ramsey 1 - Election Day,U.S House,5,Republican,Scott Garnett,351
Bergen,Ramsey 2 - Election Day,U.S House,5,Republican,Scott Garnett,509
Bergen,Ramsey 3 - Election Day,U.S House,5,Republican,Scott Garnett,537
Bergen,Ramsey 4 - Election Day,U.S House,5,Republican,Scott Garnett,253
Bergen,Ramsey 5 - Election Day,U.S House,5,Republican,Scott Garnett,508
Bergen,Ramsey 6 - Election Day,U.S House,5,Republican,Scott Garnett,556
Bergen,Ramsey 7 - Election Day,U.S House,5,Republican,Scott Garnett,465
Bergen,Ramsey 8 - Election Day,U.S House,5,Republican,Scott Garnett,408
Bergen,Ramsey Mail-In Ballot - Mail-In Ba,U.S House,5,Republican,Scott Garnett,299
Bergen,Ramsey Provisional - Provisional,U.S House,5,Republican,Scott Garnett,27
Bergen,Ridgewood 1 - Election Day,U.S House,5,Republican,Scott Garnett,233
Bergen,Ridgewood 2 - Election Day,U.S House,5,Republican,Scott Garnett,261
Bergen,Ridgewood 3 - Election Day,U.S House,5,Republican,Scott Garnett,264
Bergen,Ridgewood 4 - Election Day,U.S House,5,Republican,Scott Garnett,194
Bergen,Ridgewood 5 - Election Day,U.S House,5,Republican,Scott Garnett,332
Bergen,Ridgewood 6 - Election Day,U.S House,5,Republican,Scott Garnett,214
Bergen,Ridgewood 7 - Election Day,U.S House,5,Republican,Scott Garnett,277
Bergen,Ridgewood 8 - Election Day,U.S House,5,Republican,Scott Garnett,192
Bergen,Ridgewood 9 - Election Day,U.S House,5,Republican,Scott Garnett,164
Bergen,Ridgewood 10 - Election Day,U.S House,5,Republican,Scott Garnett,133
Bergen,Ridgewood 11 - Election Day,U.S House,5,Republican,Scott Garnett,271
Bergen,Ridgewood 12 - Election Day,U.S House,5,Republican,Scott Garnett,229
Bergen,Ridgewood 13 - Election Day,U.S House,5,Republican,Scott Garnett,226
Bergen,Ridgewood 14 - Election Day,U.S House,5,Republican,Scott Garnett,324
Bergen,Ridgewood 15 - Election Day,U.S House,5,Republican,Scott Garnett,221
Bergen,Ridgewood 16 - Election Day,U.S House,5,Republican,Scott Garnett,215
Bergen,Ridgewood 17 - Election Day,U.S House,5,Republican,Scott Garnett,220
Bergen,Ridgewood 18 - Election Day,U.S House,5,Republican,Scott Garnett,218
Bergen,Ridgewood 19 - Election Day,U.S House,5,Republican,Scott Garnett,219
Bergen,Ridgewood Mail-In Ballot - Mail-In,U.S House,5,Republican,Scott Garnett,371
Bergen,Ridgewood Provisional - Provision,U.S House,5,Republican,Scott Garnett,33
Bergen,River Edge 1 - Election Day,U.S House,5,Republican,Scott Garnett,298
Bergen,River Edge 2 - Election Day,U.S House,5,Republican,Scott Garnett,274
Bergen,River Edge 3 - Election Day,U.S House,5,Republican,Scott Garnett,226
Bergen,River Edge 4 - Election Day,U.S House,5,Republican,Scott Garnett,255
Bergen,River Edge 5 - Election Day,U.S House,5,Republican,Scott Garnett,212
Bergen,River Edge 6 - Election Day,U.S House,5,Republican,Scott Garnett,229
Bergen,River Edge 7 - Election Day,U.S House,5,Republican,Scott Garnett,214
Bergen,River Edge 8 - Election Day,U.S House,5,Republican,Scott Garnett,150
Bergen,River Edge Mail-In Ballot - Mail-In,U.S House,5,Republican,Scott Garnett,177
Bergen,River Edge Provisional - Provision,U.S House,5,Republican,Scott Garnett,12
Bergen,River Vale 1 - Election Day,U.S House,5,Republican,Scott Garnett,485
Bergen,River Vale 2 - Election Day,U.S House,5,Republican,Scott Garnett,649
Bergen,River Vale 3 - Election Day,U.S House,5,Republican,Scott Garnett,477
Bergen,River Vale 4 - Election Day,U.S House,5,Republican,Scott Garnett,378
Bergen,River Vale 5 - Election Day,U.S House,5,Republican,Scott Garnett,391
Bergen,River Vale Mail-In Ballot - Mail-In B,U.S House,5,Republican,Scott Garnett,168
Bergen,River Vale Provisional - Provisiona,U.S House,5,Republican,Scott Garnett,13
Bergen,Rochelle Park 1 - Election Day,U.S House,5,Republican,Scott Garnett,261
Bergen,Rochelle Park 2 - Election Day,U.S House,5,Republican,Scott Garnett,238
Bergen,Rochelle Park 3 - Election Day,U.S House,5,Republican,Scott Garnett,218
Bergen,Rochelle Park 4 - Election Day,U.S House,5,Republican,Scott Garnett,254
Bergen,Rochelle Park Mail-In Ballot - Mail,U.S House,5,Republican,Scott Garnett,76
Bergen,Rochelle Park Provisional - Provis,U.S House,5,Republican,Scott Garnett,7
Bergen,Rockleigh 1 - Election Day,U.S House,5,Republican,Scott Garnett,77
Bergen,Rockleigh Mail-In Ballot - Mail-In B,U.S House,5,Republican,Scott Garnett,12
Bergen,Rockleigh Provisional - Provisiona,U.S House,5,Republican,Scott Garnett,0
Bergen,Saddle River 1 - Election Day,U.S House,5,Republican,Scott Garnett,476
Bergen,Saddle River 2 - Election Day,U.S House,5,Republican,Scott Garnett,601
Bergen,Saddle River Mail-In Ballot - Mail-I,U.S House,5,Republican,Scott Garnett,142
Bergen,Saddle River Provisional - Provisio,U.S House,5,Republican,Scott Garnett,16
Bergen,Teaneck 1 - Election Day,U.S House,5,Republican,Scott Garnett,125
Bergen,Teaneck 2 - Election Day,U.S House,5,Republican,Scott Garnett,142
Bergen,Teaneck 3 - Election Day,U.S House,5,Republican,Scott Garnett,211
Bergen,Teaneck 4 - Election Day,U.S House,5,Republican,Scott Garnett,166
Bergen,Teaneck 5 - Election Day,U.S House,5,Republican,Scott Garnett,76
Bergen,Teaneck 6 - Election Day,U.S House,5,Republican,Scott Garnett,94
Bergen,Teaneck 7 - Election Day,U.S House,5,Republican,Scott Garnett,130
Bergen,Teaneck 8 - Election Day,U.S House,5,Republican,Scott Garnett,196
Bergen,Teaneck 9 - Election Day,U.S House,5,Republican,Scott Garnett,310
Bergen,Teaneck 10 - Election Day,U.S House,5,Republican,Scott Garnett,407
Bergen,Teaneck 11 - Election Day,U.S House,5,Republican,Scott Garnett,368
Bergen,Teaneck 12 - Election Day,U.S House,5,Republican,Scott Garnett,374
Bergen,Teaneck 13 - Election Day,U.S House,5,Republican,Scott Garnett,31
Bergen,Teaneck 14 - Election Day,U.S House,5,Republican,Scott Garnett,32
Bergen,Teaneck 15 - Election Day,U.S House,5,Republican,Scott Garnett,154
Bergen,Teaneck 16 - Election Day,U.S House,5,Republican,Scott Garnett,26
Bergen,Teaneck 17 - Election Day,U.S House,5,Republican,Scott Garnett,50
Bergen,Teaneck 18 - Election Day,U.S House,5,Republican,Scott Garnett,239
Bergen,Teaneck Mail-In Ballot - Mail-In Ba,U.S House,5,Republican,Scott Garnett,279
Bergen,Teaneck Provisional - Provisional,U.S House,5,Republican,Scott Garnett,35
Bergen,Upper Saddle River 1 - Election D,U.S House,5,Republican,Scott Garnett,495
Bergen,Upper Saddle River 2 - Election D,U.S House,5,Republican,Scott Garnett,381
Bergen,Upper Saddle River 3 - Election D,U.S House,5,Republican,Scott Garnett,451
Bergen,Upper Saddle River 4 - Election D,U.S House,5,Republican,Scott Garnett,442
Bergen,Upper Saddle River 5 - Election D,U.S House,5,Republican,Scott Garnett,333
Bergen,Upper Saddle River Mail-In Ballot,U.S House,5,Republican,Scott Garnett,189
Bergen,Upper Saddle River Provisional - P,U.S House,5,Republican,Scott Garnett,17
Bergen,Waldwick 1 - Election Day,U.S House,5,Republican,Scott Garnett,401
Bergen,Waldwick 2 - Election Day,U.S House,5,Republican,Scott Garnett,369
Bergen,Waldwick 3 - Election Day,U.S House,5,Republican,Scott Garnett,316
Bergen,Waldwick 4 - Election Day,U.S House,5,Republican,Scott Garnett,374
Bergen,Waldwick 5 - Election Day,U.S House,5,Republican,Scott Garnett,379
Bergen,Waldwick 6 - Election Day,U.S House,5,Republican,Scott Garnett,369
Bergen,Waldwick Mail-In Ballot - Mail-In B,U.S House,5,Republican,Scott Garnett,141
Bergen,Waldwick Provisional - Provisiona,U.S House,5,Republican,Scott Garnett,15
Bergen,Washington Township 1 - Election,U.S House,5,Republican,Scott Garnett,454
Bergen,Washington Township 2 - Election,U.S House,5,Republican,Scott Garnett,310
Bergen,Washington Township 3 - Election,U.S House,5,Republican,Scott Garnett,253
Bergen,Washington Township 4 - Election,U.S House,5,Republican,Scott Garnett,393
Bergen,Washington Township 5 - Election,U.S House,5,Republican,Scott Garnett,412
Bergen,Washington Township 6 - Election,U.S House,5,Republican,Scott Garnett,549
Bergen,Washington Township Mail-In Ball,U.S House,5,Republican,Scott Garnett,202
Bergen,Washington Township Provisional,U.S House,5,Republican,Scott Garnett,10
Bergen,Westwood 1 - Election Day,U.S House,5,Republican,Scott Garnett,290
Bergen,Westwood 2 - Election Day,U.S House,5,Republican,Scott Garnett,257
Bergen,Westwood 3 - Election Day,U.S House,5,Republican,Scott Garnett,183
Bergen,Westwood 4 - Election Day,U.S House,5,Republican,Scott Garnett,226
Bergen,Westwood 5 - Election Day,U.S House,5,Republican,Scott Garnett,222
Bergen,Westwood 6 - Election Day,U.S House,5,Republican,Scott Garnett,291
Bergen,Westwood 7 - Election Day,U.S House,5,Republican,Scott Garnett,233
Bergen,Westwood 8 - Election Day,U.S House,5,Republican,Scott Garnett,328
Bergen,Westwood Mail-In Ballot - Mail-In B,U.S House,5,Republican,Scott Garnett,167
Bergen,Westwood Provisional - Provisiona,U.S House,5,Republican,Scott Garnett,17
Bergen,Woodcliff Lake 1 - Election Day,U.S House,5,Republican,Scott Garnett,269
Bergen,Woodcliff Lake 2 - Election Day,U.S House,5,Republican,Scott Garnett,359
Bergen,Woodcliff Lake 3 - Election Day,U.S House,5,Republican,Scott Garnett,299
Bergen,Woodcliff Lake 4 - Election Day,U.S House,5,Republican,Scott Garnett,349
